Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDJ52,2586.5,OUT046
DRG01,1353.0,OUT017
FDP52,3737.0,OUT013
FDU58,3113.0,OUT017
FDL02,1662.5,OUT045
FDG28,3939.0,OUT013
FDA19,2213.0,OUT035
FDW46,2577.5,OUT027
NCD43,1742.0,OUT049
DRG39,885.0,OUT013
NCF55,692.0,OUT049
FDJ07,1918.5,OUT046
FDE08,2398.5,OUT046
FDP56,-1060.5,OUT019
FDT45,828.5,OUT045
FDF17,2815.0,OUT018
FDX44,1434.5,OUT046
FDM28,4303.5,OUT027
FDI36,3282.0,OUT049
FDS07,1788.5,OUT045
FDD36,1830.5,OUT045
FDW11,1010.5,OUT046
FDN40,2566.0,OUT049
NCQ18,1630.0,OUT049
NCQ54,2739.0,OUT017
NCS42,1380.5,OUT045
DRH39,-672.5,OUT010
FDC09,3167.5,OUT027
FDT08,495.5,OUT010
FDC08,3745.0,OUT035
FDT20,741.0,OUT017
FDS35,1191.0,OUT035
FDX58,2619.0,OUT018
FDW58,1734.5,OUT046
DRD27,1614.5,OUT046
FDH32,-332.5,OUT019
FDS26,4283.0,OUT035
FDQ31,1462.5,OUT046
FDP11,3189.0,OUT018
FDD58,1697.0,OUT017
FDM33,3388.5,OUT045
FDZ16,3218.0,OUT049
NCS29,2221.5,OUT010
NCM18,-950.5,OUT019
FDP11,3562.0,OUT049
NCC42,2331.0,OUT017
DRM23,2730.5,OUT046
NCN55,5208.5,OUT027
FDK46,4109.0,OUT013
FDR01,3198.5,OUT046
NCA05,2316.5,OUT045
NCP43,2905.0,OUT017
FDR12,839.5,OUT010
FDQ01,4095.0,OUT013
FDM13,2106.5,OUT046
FDQ19,3995.0,OUT017
FDK56,1055.5,OUT019
NCX06,969.5,OUT010
FDO56,3395.5,OUT027
FDU45,1784.5,OUT045
FDI16,-968.5,OUT019
FDL32,1854.5,OUT046
FDA07,2030.5,OUT046
FDA14,2286.5,OUT045
FDV46,3703.5,OUT027
NCO07,3495.0,OUT035
NCP41,1690.5,OUT046
FDY60,2055.0,OUT018
FDN38,4089.0,OUT017
FDO15,1282.5,OUT046
FDT60,1977.0,OUT013
FDA55,3735.0,OUT035
FDE02,-404.5,OUT010
DRJ39,3586.0,OUT049
FDV34,1415.0,OUT035
FDS20,4379.5,OUT027
FDF02,3095.5,OUT027
FDW40,2419.0,OUT017
NCB43,2944.5,OUT046
FDR58,1581.0,OUT017
DRJ59,827.0,OUT035
NCD30,1685.0,OUT017
FDE14,1731.0,OUT017
FDC28,1477.0,OUT018
FDU16,1149.0,OUT018
NCD19,1087.0,OUT035
FDU21,654.5,OUT046
FDV59,4897.5,OUT027
FDU03,2862.5,OUT045
FDC33,1239.5,OUT010
NCR42,721.0,OUT035
DRH59,1365.0,OUT035
NCM31,2389.0,OUT035
FDS50,3667.0,OUT035
FDP39,874.5,OUT046
FDQ55,1957.0,OUT013
FDV36,119.5,OUT019
FDI05,2723.5,OUT027
FDS45,3215.5,OUT027
FDA39,618.5,OUT045
FDC37,-164.5,OUT010
FDJ60,4135.5,OUT027
DRQ35,1966.5,OUT046
NCJ06,1906.5,OUT046
NCY42,2009.0,OUT018
DRM37,3190.0,OUT049
FDR14,764.5,OUT045
FDE51,864.0,OUT049
FDT33,2811.0,OUT017
FDR08,1851.0,OUT013
FDE36,731.5,OUT010
FDL22,-424.5,OUT019
FDR44,2173.0,OUT013
FDI56,-468.5,OUT019
FDE47,123.5,OUT010
FDV27,-424.5,OUT010
FDV10,850.0,OUT049
FDC40,1254.5,OUT045
NCX41,3353.0,OUT013
NCQ38,3121.5,OUT027
FDV12,3113.5,OUT027
FDE52,1591.0,OUT017
FDG20,4283.5,OUT027
FDV16,2079.5,OUT027
FDI32,1919.0,OUT017
FDJ32,1120.0,OUT049
FDN39,2495.0,OUT018
FDY34,2809.0,OUT017
FDC14,891.0,OUT035
FDA55,3695.0,OUT017
FDZ50,1011.5,OUT010
DRG13,2716.0,OUT049
FDP01,2509.0,OUT013
NCG54,2815.0,OUT017
FDM13,2040.5,OUT045
NCO18,4261.5,OUT027
NCW41,2509.0,OUT013
FDM52,3823.5,OUT027
NCF55,731.0,OUT035
FDT09,2166.5,OUT046
NCM19,1913.0,OUT035
FDW12,2117.0,OUT018
FDP15,2167.5,OUT019
FDK36,760.5,OUT045
FDZ25,2939.0,OUT035
NCW06,3146.0,OUT049
FDW60,2898.5,OUT046
DRC49,2325.0,OUT013
NCT17,3133.0,OUT035
NCN06,2297.0,OUT018
FDC45,2731.0,OUT013
DRJ47,815.5,OUT019
NCF06,3992.5,OUT045
FDE21,-12.5,OUT010
DRG27,697.0,OUT013
FDW40,2390.0,OUT049
NCO53,2904.5,OUT046
FDE23,910.0,OUT049
FDQ16,1762.5,OUT046
FDS26,4026.5,OUT045
FDZ13,-1092.5,OUT010
FDS14,2594.0,OUT049
FDC10,1872.5,OUT045
FDY16,3074.0,OUT049
FDJ20,2187.0,OUT035
FDV43,861.0,OUT035
FDZ32,3207.5,OUT027
FDR23,2786.5,OUT046
FDN24,1009.0,OUT035
FDE34,4347.5,OUT027
FDU31,3521.0,OUT013
FDW33,1439.0,OUT018
FDU26,1934.5,OUT046
FDE20,4205.5,OUT027
NCW05,1801.0,OUT035
FDB22,2133.0,OUT018
FDO56,1914.5,OUT046
FDA19,3531.5,OUT027
DRI39,836.5,OUT045
FDH52,761.0,OUT018
FDZ50,3085.0,OUT035
NCN42,2487.0,OUT035
FDB53,2381.0,OUT013
DRG11,1841.0,OUT017
DRK11,3827.5,OUT027
FDQ60,2085.0,OUT017
FDT36,689.0,OUT017
DRG25,2665.0,OUT018
DRJ23,3030.5,OUT046
FDG05,2713.0,OUT035
NCK06,1646.0,OUT018
FDU52,2565.0,OUT017
FDW07,1171.0,OUT018
NCM17,652.5,OUT045
FDA22,2612.5,OUT045
NCA41,2784.0,OUT018
FDF38,903.0,OUT035
FDH52,1078.5,OUT046
FDY58,1683.5,OUT019
FDZ16,3050.5,OUT045
NCM18,1077.0,OUT017
FDA22,2373.0,OUT018
NCJ43,2931.0,OUT035
FDI34,5127.5,OUT027
FDG56,1054.5,OUT046
FDS34,1910.5,OUT046
DRC01,1021.0,OUT035
FDQ04,809.0,OUT035
FDK04,1111.0,OUT035
FDT51,1914.0,OUT049
FDV26,3257.0,OUT017
FDS04,2378.0,OUT049
FDW43,3381.0,OUT018
FDQ28,587.5,OUT010
NCK06,2023.0,OUT017
FDS23,1781.0,OUT018
FDZ36,1123.5,OUT019
FDE56,765.0,OUT018
FDW10,4235.5,OUT027
NCN14,2844.5,OUT045
NCQ18,1472.5,OUT045
FDW08,1801.0,OUT017
FDU43,3933.0,OUT035
FDR33,-164.5,OUT010
FDM24,535.5,OUT010
NCZ05,1636.5,OUT046
NCV41,1929.0,OUT035
FDV11,2529.0,OUT018
NCY05,749.0,OUT035
FDV44,2765.0,OUT018
FDW32,1496.0,OUT049
NCU18,3698.5,OUT027
NCC43,4083.0,OUT035
FDW19,1851.0,OUT013
FDN31,3179.0,OUT035
FDI48,824.5,OUT045
FDS24,1597.0,OUT017
FDF46,1942.0,OUT049
DRG23,2507.0,OUT017
FDG14,2175.0,OUT018
NCY30,2924.0,OUT049
FDO28,1681.0,OUT018
DRD24,2407.0,OUT035
FDI33,1566.0,OUT049
FDN32,2974.5,OUT046
FDR16,3338.5,OUT045
FDF26,2498.5,OUT046
NCN29,544.0,OUT018
FDE20,2672.5,OUT045
FDA46,3046.5,OUT046
FDU28,2952.5,OUT045
FDQ48,1600.5,OUT045
FDV36,2091.0,OUT013
FDR14,567.0,OUT018
FDP23,3533.0,OUT017
FDP56,879.0,OUT013
FDK48,-632.5,OUT010
FDR48,2430.5,OUT046
NCY29,1008.0,OUT049
FDM22,655.0,OUT018
DRJ01,2585.0,OUT013
FDZ43,3836.5,OUT045
FDV03,2607.0,OUT035
FDX11,4369.5,OUT027
NCA41,4505.5,OUT027
FDE38,2757.0,OUT017
FDI27,537.0,OUT018
FDN32,2955.0,OUT013
NCN43,2031.0,OUT017
FDB47,4729.5,OUT027
FDV03,2575.0,OUT017
NCN30,1500.5,OUT045
NCV54,5.5,OUT010
FDV07,1831.0,OUT013
FDP07,3246.0,OUT049
FDK48,943.0,OUT018
FDM15,571.5,OUT019
FDY19,3343.5,OUT027
FDK46,4114.5,OUT046
FDY11,1070.5,OUT045
FDH09,882.5,OUT046
FDO08,4127.5,OUT027
FDU14,3995.0,OUT013
FDD22,3255.5,OUT027
FDM27,2627.0,OUT017
FDL02,3191.5,OUT027
NCA17,2481.0,OUT035
FDE38,731.5,OUT019
NCG07,3060.0,OUT049
DRC27,3911.0,OUT013
FDA27,4231.0,OUT035
FDW40,2232.5,OUT045
DRI11,1865.0,OUT013
FDN50,1598.5,OUT046
FDR12,2774.5,OUT046
FDT34,3109.5,OUT027
FDW11,1159.0,OUT035
NCO30,4348.5,OUT027
FDZ34,3189.0,OUT017
FDU45,1957.0,OUT017
NCD42,771.0,OUT035
FDX25,2836.5,OUT045
NCR29,914.5,OUT046
FDX43,735.5,OUT019
FDB04,-472.5,OUT010
FDR49,2215.5,OUT027
FDS39,1991.0,OUT018
FDW58,1658.5,OUT045
FDG22,-1200.5,OUT019
FDG31,1139.0,OUT017
NCV53,5228.5,OUT027
DRJ37,2531.0,OUT035
FDV07,1951.0,OUT035
FDW52,2415.0,OUT018
FDT15,2904.5,OUT045
FDD02,1649.0,OUT018
FDM16,1401.0,OUT035
NCE55,2768.5,OUT046
FDB57,3287.0,OUT018
FDQ04,745.0,OUT013
FDQ47,-1320.5,OUT019
FDY14,2255.5,OUT019
DRK37,3105.0,OUT017
FDO25,3401.0,OUT017
FDL57,4150.5,OUT046
NCK29,1680.0,OUT018
FDK46,5569.5,OUT027
NCB43,1007.5,OUT010
DRE01,5221.5,OUT027
FDC46,2647.0,OUT018
FDQ23,1618.5,OUT045
FDX38,970.0,OUT049
FDG60,3457.0,OUT018
FDW55,4073.0,OUT017
FDP39,855.0,OUT013
FDB20,1001.0,OUT018
FDV21,2087.0,OUT017
FDZ02,1633.0,OUT013
FDP19,3503.5,OUT027
FDA38,3975.0,OUT035
FDH22,1946.5,OUT045
DRM11,4046.5,OUT045
FDO12,4549.5,OUT027
FDT14,2042.0,OUT049
FDW34,1943.5,OUT010
FDG04,4447.5,OUT027
FDW59,1117.0,OUT018
FDR33,1479.0,OUT018
FDP32,2085.0,OUT013
FDL13,5165.5,OUT027
FDD22,1839.0,OUT013
FDV40,2641.5,OUT027
NCD55,692.5,OUT046
FDQ20,-1196.5,OUT010
FDD28,910.5,OUT045
FDC39,3244.5,OUT045
NCR17,1964.0,OUT049
DRO35,1581.0,OUT018
FDF40,4086.0,OUT049
FDR31,2067.0,OUT018
NCQ41,3185.0,OUT017
FDP38,842.5,OUT046
NCU54,4726.5,OUT027
FDG22,369.0,OUT018
DRK59,3729.0,OUT013
FDC37,1722.5,OUT046
NCO42,2337.0,OUT013
NCT42,2473.0,OUT017
FDX27,1697.0,OUT035
FDV40,965.0,OUT018
FDT45,2363.5,OUT027
FDS47,-484.5,OUT019
FDR45,3923.0,OUT035
FDB03,3730.5,OUT045
FDO49,1069.0,OUT035
FDU60,4159.5,OUT027
FDB26,641.0,OUT018
FDB46,3519.0,OUT017
FDQ37,1183.5,OUT019
FDN03,4091.0,OUT017
NCX30,3848.5,OUT045
FDK32,611.5,OUT019
DRM47,3063.0,OUT013
NCO02,1086.5,OUT046
FDP04,1095.0,OUT013
NCO43,1704.0,OUT049
FDD59,1401.0,OUT013
FDQ10,2833.0,OUT017
FDW45,2513.0,OUT035
NCK30,4100.0,OUT049
FDU31,3171.0,OUT018
NCQ17,515.5,OUT019
FDN01,2895.0,OUT017
FDZ19,2864.0,OUT049
DRG37,2579.0,OUT017
FDE32,588.5,OUT045
FDO34,2772.0,OUT049
FDM04,-1044.5,OUT019
FDZ25,2874.0,OUT049
FDU08,1708.0,OUT049
NCW30,4002.5,OUT045
NCM18,993.0,OUT013
FDS22,913.0,OUT035
NCH18,3941.0,OUT017
FDC23,2877.0,OUT013
FDY46,2993.0,OUT013
NCU06,3606.5,OUT046
FDX57,1572.5,OUT045
FDX36,5021.5,OUT027
FDL16,682.5,OUT045
FDT16,2263.5,OUT010
FDN16,1413.0,OUT018
FDC03,3154.5,OUT046
DRF60,3799.0,OUT013
FDS27,4597.5,OUT027
FDP33,2107.5,OUT010
FDJ36,1369.0,OUT018
NCR42,559.0,OUT013
FDV14,1503.0,OUT017
NCP42,3221.0,OUT035
FDB50,2707.5,OUT027
NCC30,4238.5,OUT027
FDA23,1357.0,OUT018
FDW16,1617.0,OUT017
FDQ52,1979.5,OUT010
FDB58,2434.0,OUT049
NCP29,1120.0,OUT049
NCM05,4064.5,OUT045
FDO25,3347.0,OUT013
NCM54,2036.5,OUT046
NCL54,2736.5,OUT046
FDL39,999.5,OUT010
FDF53,2625.0,OUT018
NCQ42,2173.0,OUT035
FDF58,1075.0,OUT013
FDZ04,1197.0,OUT035
FDE26,367.5,OUT019
FDS60,2957.0,OUT017
FDV58,3225.0,OUT017
FDM04,848.5,OUT045
FDE08,2481.0,OUT035
NCB43,3032.0,OUT049
FDU11,-0.5,OUT010
FDF22,1459.5,OUT019
FDE24,2271.0,OUT013
DRJ49,2118.5,OUT046
NCQ53,3857.0,OUT035
NCL41,609.0,OUT013
FDR22,1861.0,OUT013
FDH04,1681.0,OUT035
DRH15,644.5,OUT045
FDY40,954.0,OUT049
NCI17,1685.0,OUT035
NCC18,2735.0,OUT013
FDY28,4843.5,OUT027
FDB45,3135.5,OUT027
NCL30,1734.0,OUT018
FDM10,3467.0,OUT017
FDH22,3481.5,OUT027
NCZ53,3091.0,OUT017
NCI18,3535.0,OUT013
FDH14,3757.5,OUT027
FDR36,2209.5,OUT027
FDW01,2350.5,OUT045
FDK02,3359.5,OUT027
FDJ02,2117.0,OUT018
FDU55,4147.0,OUT013
NCV18,2782.5,OUT027
FDH14,1977.0,OUT018
FDZ37,1434.5,OUT045
FDX49,3806.0,OUT049
NCD43,1676.5,OUT046
FDZ07,1081.0,OUT013
FDK43,2173.0,OUT035
FDR32,3397.0,OUT018
FDT39,2493.0,OUT013
NCV54,2005.0,OUT017
FDF38,483.0,OUT018
FDV60,3170.5,OUT046
FDH44,3823.5,OUT027
FDS21,1066.5,OUT046
NCL41,518.5,OUT045
FDM46,1589.0,OUT017
FDU27,788.5,OUT045
NCJ54,3761.0,OUT017
DRG51,2359.0,OUT018
NCA29,801.5,OUT019
FDR47,3014.5,OUT045
NCL19,3702.5,OUT027
DRG01,1336.0,OUT049
FDG10,1014.5,OUT046
NCV05,2502.0,OUT049
NCH18,1927.5,OUT019
FDV14,1129.0,OUT018
DRJ23,3161.0,OUT035
DRJ11,2978.5,OUT046
FDZ03,3091.0,OUT017
FDI27,-1084.5,OUT010
FDJ14,1109.0,OUT018
FDU32,2055.0,OUT017
FDD47,4187.5,OUT027
DRF36,3159.0,OUT035
FDM21,4086.5,OUT046
FDV10,497.0,OUT018
FDH60,2865.0,OUT018
FDX47,619.5,OUT010
FDT19,887.5,OUT019
FDO11,3936.5,OUT045
FDH24,3971.5,OUT027
FDL02,1485.0,OUT018
FDB02,2946.0,OUT049
FDA43,3102.5,OUT046
FDG52,714.5,OUT045
DRC12,3029.0,OUT013
FDY37,2039.0,OUT018
NCU18,2160.5,OUT045
FDU09,1111.0,OUT035
DRJ25,2237.5,OUT027
DRE12,1537.0,OUT018
DRL47,2103.0,OUT017
DRK01,1542.5,OUT046
FDC22,1151.5,OUT019
FDG44,913.0,OUT013
FDW04,2285.0,OUT035
FDK09,3688.0,OUT049
NCN43,2085.0,OUT035
FDG04,3082.0,OUT049
FDH32,-396.5,OUT010
DRI47,2415.0,OUT017
DRE15,1261.0,OUT013
FDY11,1309.0,OUT035
FDO60,860.0,OUT049
FDQ20,425.0,OUT018
FDO57,3999.5,OUT027
FDT14,31.5,OUT019
FDA57,792.0,OUT049
DRN35,695.0,OUT017
FDJ03,886.5,OUT046
FDX28,1741.0,OUT017
DRE25,1392.5,OUT045
FDR09,4110.5,OUT046
FDB23,3781.0,OUT035
FDO08,2582.5,OUT045
FDQ23,1730.0,OUT049
FDW04,2167.0,OUT013
DRK13,1183.5,OUT010
NCL17,3678.5,OUT027
FDY21,3219.0,OUT035
FDJ38,4497.5,OUT027
FDA37,171.5,OUT019
FDV43,771.0,OUT013
FDL36,1486.5,OUT046
FDD53,632.5,OUT045
FDZ19,875.5,OUT010
FDV21,1922.5,OUT045
NCL54,2449.0,OUT018
DRI47,3743.5,OUT027
DRG03,2564.0,OUT049
FDG21,2445.0,OUT013
FDW03,1451.0,OUT018
NCI55,1940.5,OUT046
DRC36,931.5,OUT019
FDH22,2141.0,OUT017
FDV20,2022.5,OUT045
NCU41,4479.5,OUT027
FDN46,3155.5,OUT027
FDK50,2522.5,OUT045
NCA05,3790.5,OUT027
DRH01,2455.0,OUT018
FDT08,2109.0,OUT018
FDM08,3317.0,OUT018
FDZ07,1187.0,OUT035
FDS22,919.0,OUT017
FDV35,3925.5,OUT027
FDI28,-628.5,OUT010
FDW58,3201.5,OUT027
FDT52,3846.5,OUT045
FDY34,2670.5,OUT046
FDR10,2578.5,OUT046
FDK57,2041.0,OUT017
FDR02,3211.5,OUT027
FDX49,3742.5,OUT046
FDQ20,702.5,OUT046
DRK23,3892.5,OUT045
NCW06,3028.5,OUT046
FDR31,2471.0,OUT017
NCE43,2667.0,OUT013
DRO59,2683.5,OUT027
FDN09,3972.0,OUT049
FDR11,2594.5,OUT046
FDO57,2589.0,OUT013
NCX18,3211.0,OUT017
FDB05,3643.0,OUT018
FDQ08,765.0,OUT018
NCG43,1645.0,OUT035
FDJ56,1637.0,OUT013
FDA13,-1308.5,OUT010
FDO56,2005.0,OUT017
FDB37,3577.0,OUT018
FDZ02,1329.0,OUT018
FDQ24,3958.5,OUT046
FDM16,1287.0,OUT013
FDU35,1714.0,OUT049
FDT35,2885.0,OUT035
NCX30,3992.0,OUT049
FDG04,3083.0,OUT017
FDI12,1579.0,OUT035
FDE35,1189.0,OUT035
NCP14,3111.5,OUT027
NCY53,1684.5,OUT045
FDP49,1059.0,OUT017
FDQ04,807.0,OUT017
FDM39,2981.0,OUT035
FDO58,699.5,OUT019
FDC56,1995.0,OUT017
NCQ54,2662.5,OUT046
FDV10,2215.5,OUT027
NCK17,676.5,OUT046
NCF55,2056.5,OUT027
FDV33,4179.0,OUT013
NCH29,-346.5,OUT019
FDA37,3497.5,OUT027
FDH46,1409.0,OUT018
FDS25,1939.0,OUT035
FDH04,2947.5,OUT027
FDX52,3086.5,OUT046
NCD42,725.0,OUT017
FDW47,2053.0,OUT017
FDL25,2979.5,OUT027
NCJ06,-6.5,OUT010
FDY09,2797.0,OUT013
FDS40,662.5,OUT046
FDH41,3499.0,OUT017
FDG38,1573.0,OUT035
FDU03,4359.5,OUT027
FDV20,2102.5,OUT046
DRB13,3002.5,OUT045
NCQ30,1927.0,OUT013
NCH06,3863.0,OUT013
FDU50,1577.0,OUT018
NCO42,407.5,OUT019
FDW09,1073.0,OUT018
FDH04,1541.0,OUT013
FDC21,1706.5,OUT045
FDL21,836.0,OUT049
FDM46,-448.5,OUT010
FDT22,-920.5,OUT019
FDB28,3279.0,OUT035
FDI12,1191.0,OUT018
FDA28,2000.5,OUT045
FDF59,2073.0,OUT013
FDM45,3445.5,OUT027
FDQ56,1437.0,OUT017
FDR46,2410.0,OUT049
FDT01,3409.0,OUT013
FDD16,2671.5,OUT027
NCU30,663.5,OUT010
FDM40,351.5,OUT010
FDI56,1637.0,OUT035
NCS30,2037.0,OUT013
FDU08,1707.0,OUT017
FDX51,4591.5,OUT027
FDA43,3042.5,OUT045
FDX59,-1328.5,OUT010
FDC37,1433.0,OUT018
FDP58,3477.0,OUT013
NCY42,2397.0,OUT035
FDF21,2781.0,OUT018
FDU10,2147.5,OUT027
DRL47,1719.0,OUT018
FDA58,3473.0,OUT018
FDJ22,3154.0,OUT049
FDK50,2578.5,OUT046
FDO38,1415.0,OUT035
DRF60,3935.0,OUT035
NCZ42,1843.5,OUT019
FDD35,2026.0,OUT049
FDL25,1460.5,OUT045
FDJ16,965.0,OUT013
DRK59,3806.0,OUT049
FDI50,3714.5,OUT046
NCB19,1306.5,OUT045
DRI37,1109.0,OUT035
FDA14,3813.5,OUT027
FDC08,3363.0,OUT018
FDS45,1734.5,OUT046
FDI21,1180.0,OUT049
DRJ47,2899.0,OUT035
DRE37,4429.5,OUT027
FDT55,2291.0,OUT018
NCG42,3498.5,OUT027
FDA31,2802.0,OUT049
NCW42,3498.5,OUT046
FDF50,3209.0,OUT017
FDK56,3058.0,OUT049
FDX10,807.0,OUT035
NCK07,4024.5,OUT027
FDZ49,3633.0,OUT017
FDR33,1777.0,OUT013
FDO44,1505.0,OUT018
FDA20,2970.5,OUT046
NCL30,1958.5,OUT045
FDI05,-668.5,OUT019
FDQ12,3337.0,OUT018
FDH47,1677.0,OUT017
FDH34,2677.0,OUT018
FDF29,2162.5,OUT046
FDG40,315.0,OUT018
NCE18,4029.0,OUT017
FDP21,1135.5,OUT010
FDY50,1459.0,OUT013
FDB36,2216.0,OUT049
NCZ29,2102.0,OUT049
FDU20,1679.0,OUT018
FDO56,1955.0,OUT013
FDW31,3280.0,OUT049
DRH59,1241.0,OUT013
NCB30,3203.0,OUT017
FDK43,3501.5,OUT027
FDW43,3608.5,OUT045
NCL19,2341.0,OUT017
FDJ27,1658.5,OUT046
FDC45,2698.5,OUT046
FDY40,1045.0,OUT035
NCM41,1615.0,OUT035
NCK18,731.5,OUT019
FDP37,2148.0,OUT049
FDA27,5539.5,OUT027
NCX30,4039.0,OUT035
FDR09,4147.0,OUT017
FDG08,4215.5,OUT027
NCU30,2639.0,OUT013
FDB16,1529.0,OUT017
FDM16,1353.0,OUT017
FDC48,1361.0,OUT013
NCF18,2982.5,OUT046
FDU46,1185.0,OUT018
FDH41,3113.0,OUT018
NCN42,413.5,OUT010
FDU49,1494.5,OUT046
FDB20,2715.5,OUT027
FDG50,-436.5,OUT019
FDW20,1906.5,OUT045
NCO55,1812.0,OUT049
FDX48,2514.5,OUT046
FDU48,2130.5,OUT046
FDR48,515.5,OUT019
FDK27,2005.0,OUT013
FDT35,2721.0,OUT013
FDN12,1866.0,OUT049
NCE31,-1376.5,OUT019
FDL21,849.0,OUT017
FDV56,1871.0,OUT017
FDR16,3535.0,OUT017
NCP41,1826.0,OUT049
FDJ27,1701.0,OUT013
FDA07,2105.0,OUT017
FDK55,1546.0,OUT049
FDM33,3590.0,OUT049
FDY46,2986.5,OUT046
FDD36,1910.5,OUT046
FDB12,3125.5,OUT027
FDF28,163.5,OUT019
NCE07,385.5,OUT019
FDW50,4069.5,OUT027
NCW18,3841.0,OUT017
NCJ17,-586.5,OUT019
DRZ24,23.5,OUT010
FDS07,1989.0,OUT035
NCW05,-242.5,OUT010
FDZ22,1075.0,OUT018
FDK02,1894.5,OUT046
FDZ45,4567.5,OUT027
FDL25,1510.5,OUT046
FDS08,2718.5,OUT045
NCZ42,5158.5,OUT027
FDX57,1763.0,OUT035
FDF21,3070.5,OUT046
FDJ56,1279.0,OUT018
FDX10,681.0,OUT013
DRG48,2449.0,OUT035
DRN37,2654.5,OUT046
NCY41,286.0,OUT018
FDN28,1650.5,OUT045
FDE34,2808.5,OUT045
FDR10,2550.5,OUT045
FDC32,1589.0,OUT017
DRG13,2614.5,OUT046
FDP59,1826.0,OUT049
NCT53,715.5,OUT010
FDL57,5549.5,OUT027
FDN32,1059.5,OUT010
FDK09,3305.0,OUT018
FDA52,939.5,OUT010
FDC57,3200.0,OUT049
FDI09,3969.0,OUT035
NCB07,3112.5,OUT046
FDP26,1803.0,OUT035
FDP40,3293.5,OUT027
FDL15,2441.0,OUT013
FDV07,1810.5,OUT046
FDS03,1159.0,OUT017
FDE50,3098.0,OUT049
FDQ15,1419.0,OUT017
FDQ33,483.5,OUT010
FDT22,971.0,OUT013
DRO35,2017.0,OUT035
FDJ41,4226.0,OUT049
FDQ27,1883.0,OUT035
FDC26,1887.0,OUT017
NCF43,3708.5,OUT027
NCR50,2573.0,OUT035
FDE39,1645.0,OUT018
FDN49,2161.5,OUT027
DRG11,1859.0,OUT035
NCA18,1946.0,OUT049
FDM36,2495.0,OUT018
FDW32,1519.0,OUT017
NCQ18,-378.5,OUT010
FDX14,2687.5,OUT027
FDD46,2501.0,OUT017
FDI34,1803.5,OUT019
NCJ17,1471.0,OUT035
FDB52,4211.0,OUT035
FDV55,2023.0,OUT018
FDC57,3086.5,OUT046
FDB29,1906.5,OUT046
NCO43,1739.0,OUT035
FDG44,814.5,OUT045
FDJ34,1994.5,OUT045
FDH40,1466.0,OUT049
NCD07,3248.5,OUT027
FDB41,901.0,OUT017
FDH47,1301.0,OUT018
DRK37,3163.0,OUT035
FDM25,955.5,OUT019
NCX06,2806.5,OUT045
NCS05,2203.0,OUT017
FDS39,2210.5,OUT045
FDC47,5011.5,OUT027
FDG20,2883.0,OUT013
DRL23,1805.0,OUT017
FDY33,2585.0,OUT013
NCH18,3752.5,OUT045
FDX47,2661.0,OUT035
NCB06,2432.5,OUT045
FDP36,970.0,OUT049
FDW44,2503.0,OUT018
NCU41,2738.0,OUT018
NCS17,1536.5,OUT046
FDD46,2597.0,OUT035
FDE45,2923.0,OUT017
FDI09,3917.0,OUT017
NCJ54,1771.5,OUT010
NCA29,2437.0,OUT018
NCN41,3384.5,OUT027
FDY34,2809.0,OUT035
NCG55,2001.0,OUT035
DRM49,778.5,OUT046
NCB42,1938.0,OUT049
FDE58,1840.5,OUT045
DRJ25,835.0,OUT013
FDS47,-512.5,OUT010
FDY21,3226.0,OUT049
NCI54,1793.0,OUT013
FDO24,2605.0,OUT017
FDY43,2837.0,OUT035
FDF35,1425.0,OUT018
NCP29,-896.5,OUT019
FDN28,3141.5,OUT027
FDJ50,597.0,OUT018
FDQ14,3845.5,OUT027
FDC37,1885.0,OUT035
FDN08,1954.5,OUT046
FDD04,2409.0,OUT035
FDW34,3577.0,OUT018
FDP04,1181.0,OUT017
NCG07,3049.0,OUT017
NCN14,2612.0,OUT018
FDJ16,884.5,OUT045
NCM42,1660.5,OUT045
NCF19,810.5,OUT046
FDY21,2833.0,OUT018
FDY19,2015.0,OUT035
FDV09,2326.5,OUT045
FDA28,2095.0,OUT013
FDC38,1845.0,OUT018
FDL28,3628.5,OUT045
NCH43,3492.0,OUT049
NCN53,492.5,OUT045
NCW05,1791.0,OUT017
NCO30,2654.0,OUT018
FDT04,-1244.5,OUT019
FDB27,2837.0,OUT018
NCK07,2647.0,OUT013
NCA53,825.0,OUT013
FDB33,2277.0,OUT018
FDU37,1427.0,OUT017
FDR13,2037.0,OUT035
FDE45,2930.0,OUT049
FDV37,3239.0,OUT017
FDX44,-432.5,OUT019
NCL06,4193.0,OUT017
FDJ28,2968.5,OUT045
FDX55,3566.0,OUT049
NCK17,393.0,OUT018
FDH52,1215.0,OUT035
FDN13,3051.5,OUT027
FDK44,2445.0,OUT018
FDU16,1402.5,OUT046
FDZ07,1131.0,OUT017
NCN06,4020.5,OUT027
FDH02,-376.5,OUT010
NCW18,3634.5,OUT045
FDH57,2105.0,OUT013
FDV35,2388.5,OUT045
NCU29,2311.0,OUT013
NCP02,948.5,OUT046
FDN44,2601.0,OUT013
FDX03,505.0,OUT018
FDR11,619.5,OUT010
FDA36,2946.5,OUT046
FDP58,4875.5,OUT027
FDH31,1594.5,OUT045
FDH34,3119.0,OUT035
FDS13,4287.0,OUT035
FDT01,3107.0,OUT018
FDY09,2906.0,OUT049
FDV33,5565.5,OUT027
NCW29,119.5,OUT010
NCN17,1534.5,OUT045
FDX01,1906.5,OUT046
