Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDU60,2744.2432045094,OUT049
FDM21,4125.640716071764,OUT013
FDV52,277.4896163173279,OUT019
NCW06,3053.3320130016805,OUT013
FDX36,3759.9654515880834,OUT035
FDT35,4252.519157953229,OUT027
NCL19,282.4094822581938,OUT010
NCD31,2619.3314878071537,OUT046
FDE53,257.03053909977103,OUT019
FDW58,249.74409698063965,OUT019
DRF48,3130.392313530666,OUT046
FDW57,2861.567084995994,OUT035
DRH13,1653.0017073854237,OUT017
FDT33,2660.270757232246,OUT013
DRK47,5849.545916436489,OUT027
FDY22,310.91510295633253,OUT010
FDC35,564.3075923104051,OUT019
FDO03,3771.1860972729137,OUT013
FDF24,1311.6646975915605,OUT045
FDF56,2922.2256921002927,OUT018
FDD28,1032.9815493927354,OUT013
FDG53,3042.377293219589,OUT027
FDO27,234.86680216681944,OUT019
NCF54,2759.7326247112023,OUT018
FDC20,1282.8471232843094,OUT027
FDU10,646.8675793739737,OUT046
DRA24,2524.0953296384528,OUT018
FDA02,363.350639251119,OUT010
FDG10,866.9422292978556,OUT017
FDW39,427.3891380023963,OUT010
FDP04,143.8360159767402,OUT019
NCM55,3088.5646910036326,OUT013
FDG47,4189.876706175331,OUT045
NCU41,3018.3121763172785,OUT017
NCK31,782.1691583309491,OUT017
FDZ46,1660.5594401594956,OUT045
FDU13,4042.4027679099627,OUT027
NCF19,764.7090294340616,OUT045
NCJ43,2859.858606852845,OUT013
NCJ05,2541.16203529663,OUT045
FDS04,3009.0669162372874,OUT027
FDX28,240.15702956974005,OUT010
FDB41,1083.0426436491005,OUT027
FDG53,2107.834687783235,OUT046
FDL15,369.5796794741054,OUT010
FDQ08,991.3036468535422,OUT049
DRN36,1552.0473913344474,OUT013
FDI46,4026.2481332959524,OUT013
FDG16,5849.545916436489,OUT027
FDV32,1200.2559195281726,OUT013
FDF44,277.67637196066124,OUT010
FDK04,889.5370429584893,OUT018
NCA41,3060.335583679773,OUT013
FDD51,627.9713038259891,OUT017
NCZ53,3086.203674303964,OUT045
FDP01,4072.6667345518504,OUT027
FDY25,3100.333759045663,OUT049
FDB17,2923.1361233891093,OUT018
NCV54,1941.099354453461,OUT018
FDJ32,1057.0993149359028,OUT017
FDA37,2026.3255979163714,OUT049
FDG35,2851.8257350301574,OUT035
NCM05,3870.6504244116372,OUT018
FDG45,3600.22162635928,OUT046
FDH28,703.421273625096,OUT013
NCE18,3997.644634575386,OUT049
FDH38,1958.8562573531224,OUT045
FDR56,3079.425739049202,OUT013
FDH17,2850.0165686656374,OUT027
FDD39,3620.226814559228,OUT049
FDB41,786.7550241149869,OUT049
NCR53,3708.094504129786,OUT046
FDX46,867.7041016441727,OUT017
FDV28,622.6553816492286,OUT049
FDA08,2492.5182927842743,OUT018
FDH45,613.8322943619216,OUT017
NCS38,269.5325263601717,OUT010
FDD40,513.5803074604203,OUT010
DRM59,2498.401354484638,OUT035
NCJ43,2812.2428370762486,OUT018
NCN29,823.5261469172361,OUT013
NCC19,3107.115155657817,OUT045
FDR56,3096.877167898425,OUT035
FDZ43,3883.5788154595857,OUT049
FDJ32,133.42288759230377,OUT010
DRH03,1444.0452527044667,OUT017
NCZ54,2640.172559653512,OUT035
FDE26,2451.4085149045486,OUT017
FDS03,1062.8674360208697,OUT045
DRZ24,279.81099987059514,OUT019
FDO48,5851.120655976366,OUT027
FDW39,2862.264673797149,OUT049
NCK05,1035.2968802823839,OUT049
NCK30,4083.486935550783,OUT017
FDT27,3558.735394405054,OUT018
FDS08,423.7120520870022,OUT019
NCJ19,896.6853921377441,OUT049
FDC58,630.5877266002916,OUT045
DRE37,3101.3894867720537,OUT013
FDW02,2014.0219397793032,OUT035
FDJ02,365.99178565621895,OUT010
FDX09,2867.179350294119,OUT045
FDT31,496.54412212795216,OUT010
FDI24,2889.6884135467053,OUT049
FDY09,2884.737954302808,OUT045
FDV28,601.3027190010625,OUT045
DRM47,3127.084881529589,OUT049
FDT52,571.2886422082895,OUT019
FDI48,847.6143419307184,OUT018
FDY55,4063.359267944406,OUT017
FDU48,2034.7396902718228,OUT013
FDN25,867.5536508053219,OUT045
FDP20,2045.831545742669,OUT049
FDJ15,3077.8180056911224,OUT013
FDD04,2000.159057158903,OUT018
FDY58,3830.8725703705077,OUT045
FDR37,3021.6072806432335,OUT018
FDF44,2030.5909472725432,OUT013
FDD32,1329.831671115886,OUT045
FDR57,2493.7091371339156,OUT017
DRG39,1283.0674523132539,OUT027
FDX15,2570.277460792541,OUT017
DRN37,2566.320830545291,OUT045
FDW40,3042.377293219589,OUT027
FDB32,1465.9887819286553,OUT049
FDM40,2146.302591718188,OUT018
FDE39,2953.424111319143,OUT027
DRH49,1328.3342446200809,OUT017
FDT46,788.7647500621472,OUT049
NCF06,4156.924839592879,OUT035
FDP07,3008.736435092746,OUT017
FDC04,3825.178798595522,OUT013
FDZ32,1648.3906873324927,OUT017
FDD50,2763.475850580339,OUT045
FDU56,3087.9729160972324,OUT017
FDV34,1100.9571749376069,OUT017
NCY41,690.6223369815672,OUT013
NCK18,2592.2637879708536,OUT046
DRH25,852.3489158505658,OUT049
FDT57,3924.8147671698885,OUT046
FDV56,1632.2030183410334,OUT018
FDV12,1554.6701118870185,OUT045
FDN52,1372.9612591205725,OUT017
FDX38,758.4931593218394,OUT035
FDE47,1970.0926747314688,OUT018
NCO07,3527.4104635629137,OUT013
FDV09,4042.4027679099627,OUT027
FDZ23,481.6121277512313,OUT019
DRH51,1375.0464664909773,OUT018
NCY54,2854.9932973281375,OUT045
DRG49,3843.1376253109365,OUT013
NCC19,3136.642663332644,OUT049
NCV53,3991.191515644495,OUT045
FDZ47,246.38956981165674,OUT019
NCO26,1856.3874469823159,OUT018
NCP02,976.2028623534902,OUT045
NCW30,3854.2623591508805,OUT018
NCN55,3944.911891448215,OUT046
FDB20,158.08529610406882,OUT010
DRL11,2470.62987766256,OUT013
DRD60,3073.3639617664,OUT045
FDW14,202.35983706340426,OUT010
FDL27,146.79190453330935,OUT010
FDU09,889.6232606040021,OUT018
DRH36,1499.8320777943288,OUT027
FDP34,4136.236176714226,OUT027
FDE04,2845.1351093592075,OUT017
FDZ57,2995.0128051211414,OUT027
FDF02,242.25742193703067,OUT010
FDG28,3979.85429040458,OUT045
NCI31,633.6100068665851,OUT046
FDT43,835.9023838285143,OUT013
FDU20,2079.7225374329705,OUT046
FDD53,714.8228841570751,OUT013
FDW15,2524.2010292663954,OUT045
NCT53,2564.7094082447265,OUT045
NCG55,2927.8930797954395,OUT027
FDD48,1916.5404735812742,OUT035
FDG47,4161.572936828116,OUT049
FDI21,1060.684101115925,OUT017
FDT27,3828.133820114893,OUT017
DRO35,1943.7815896025206,OUT013
FDD33,3796.669492303124,OUT017
FDC04,3912.0622545424917,OUT035
FDY34,2549.7084601540196,OUT013
DRJ49,2088.412557952053,OUT049
FDE05,2434.7750466932043,OUT049
FDU31,3713.1659416405314,OUT017
NCN19,5132.5330175831,OUT027
FDK56,5130.958278043224,OUT027
FDK58,1645.3600864080443,OUT017
NCJ42,1647.4672285888948,OUT035
FDZ34,5707.316380117412,OUT027
FDA52,2790.011753915418,OUT018
NCR29,1031.7517723387825,OUT013
FDT48,3243.237924292731,OUT035
DRJ51,571.2776362840282,OUT019
NCS54,2892.947919673598,OUT046
FDV01,2553.4093746839226,OUT035
DRG51,4243.85613447482,OUT027
NCG42,2057.9428608285957,OUT013
FDA51,1931.840135974543,OUT049
FDV19,381.7538804231497,OUT010
NCT18,3088.1679857595645,OUT045
NCS41,3090.7361344008823,OUT045
FDO03,3849.850041688878,OUT046
FDL12,133.25114200979655,OUT010
FDY37,350.6898617444923,OUT010
FDI58,1437.4941017278168,OUT049
FDT28,2417.4256697886162,OUT018
NCC42,278.5171993748958,OUT010
FDO01,2073.8850225519905,OUT017
FDJ02,2476.616861453826,OUT013
FDQ04,613.2747059045797,OUT018
DRL47,2034.3117854097086,OUT013
FDZ32,1654.6286786168102,OUT035
FDC35,3546.9574430411617,OUT035
FDX14,1126.7085981038242,OUT045
FDZ35,1644.462528658487,OUT013
FDL14,2445.949167712457,OUT013
FDO04,895.1984548010962,OUT049
DRK11,2458.0710167978036,OUT017
FDB44,3408.367340309569,OUT018
FDZ50,3150.585188003542,OUT049
FDI12,2641.250569697671,OUT027
FDU43,3924.430769896692,OUT017
FDD58,232.45862249869188,OUT010
FDB27,3103.7398700866256,OUT017
FDB04,1372.305079163913,OUT018
NCO17,1957.0913408368835,OUT013
FDL12,868.602190023611,OUT017
DRJ13,2565.506347929489,OUT049
FDD57,1553.3502546971065,OUT045
FDW19,1718.9831681381131,OUT035
DRD27,1596.8683429836144,OUT018
FDH27,4022.404188714531,OUT027
NCW30,5852.890644989106,OUT027
FDR40,1299.0329292017038,OUT018
FDG05,2472.184055336804,OUT013
NCY41,131.10432094976147,OUT019
FDI38,3253.0404179781262,OUT018
FDR20,662.1054766361697,OUT046
FDE09,1660.4733073686002,OUT017
FDN50,233.16696618353387,OUT019
DRF27,2485.7353828495607,OUT045
DRF51,691.8214252594757,OUT013
NCO02,148.48464830890364,OUT019
FDB51,1372.5755276520438,OUT027
FDJ50,972.1442693853668,OUT013
FDN52,1417.058886228849,OUT013
FDX14,1370.4794469508613,OUT013
FDT27,572.4614775191468,OUT019
FDV10,710.1960979122488,OUT013
FDU33,698.0498518415214,OUT046
FDU58,3116.462247333315,OUT046
NCP42,5759.946950745237,OUT027
FDL51,5851.120655976366,OUT027
DRH15,1083.5407147705323,OUT027
FDU16,1354.0110802987024,OUT017
FDW15,2502.2337410951573,OUT017
FDQ44,2011.1121834908408,OUT045
NCI06,4836.614582389488,OUT027
DRK23,570.2330431123272,OUT019
FDC28,1657.802325562613,OUT035
NCY17,131.10432094976147,OUT019
NCV05,2405.0012672151247,OUT018
FDM34,285.14754334124825,OUT019
DRD60,5093.674507328803,OUT027
FDT38,1362.5833636731147,OUT046
FDQ57,2380.7766636760666,OUT018
FDE59,1008.9143633621899,OUT027
NCM43,2630.545929252444,OUT046
DRI51,2845.4017135883064,OUT049
NCG30,2002.4040072959147,OUT017
NCK54,1923.8935487233143,OUT035
FDQ16,261.58500927416173,OUT019
FDI36,3070.316639553655,OUT013
FDX16,4042.4027679099627,OUT027
FDA34,2875.8870220891667,OUT046
FDJ48,3660.6666774209066,OUT018
FDU47,2034.1395562820305,OUT035
FDS39,2156.7306109445567,OUT046
FDD11,4084.237634138002,OUT046
FDM16,1463.133119989356,OUT027
FDU56,3013.215920019073,OUT018
FDQ32,1998.4969568882132,OUT017
DRK35,705.5283030461593,OUT013
FDA58,3781.326938829235,OUT049
DRG48,357.7300496686047,OUT019
FDT59,571.1937951822459,OUT010
FDQ31,216.0349960180141,OUT019
FDS51,1079.478022182698,OUT018
FDW32,2537.4432760677823,OUT027
FDI15,5849.545916436489,OUT027
NCV30,1012.7968194699894,OUT017
DRG25,3125.0879508064104,OUT049
FDT02,688.7234467119987,OUT013
FDO33,2927.8930797954395,OUT027
FDP38,771.2659600521234,OUT035
FDZ45,3102.5868842564364,OUT035
NCA54,4836.614582389488,OUT027
FDU33,742.8886509753611,OUT017
FDN58,3864.5068707899977,OUT017
FDI05,1163.324618027811,OUT045
FDM57,193.20375428529377,OUT019
NCS42,2674.138790855064,OUT027
FDB57,3779.6777251464678,OUT045
FDC03,3089.9105679324257,OUT045
FDZ58,2008.9918453774972,OUT013
NCK29,1992.5281237450774,OUT045
NCR53,3753.0055931543375,OUT045
FDE26,4033.697081159958,OUT027
FDU52,2460.376617073356,OUT049
FDE41,2333.7260014598473,OUT027
FDU38,3025.450353232302,OUT018
FDA52,2867.1767983196482,OUT017
FDW46,1121.8132128748011,OUT046
DRI59,3831.5682852835366,OUT035
FDT38,1353.7931788417313,OUT035
FDL33,3014.3780545803397,OUT018
FDQ01,5851.315905449229,OUT027
FDJ08,3109.0199325197673,OUT046
FDQ47,623.234106987558,OUT049
NCZ18,3942.2040575732153,OUT013
FDE29,957.6170566068216,OUT017
FDF10,4033.697081159958,OUT027
FDC48,1337.0734267931139,OUT049
FDY58,3730.532599941129,OUT013
NCX30,573.3443829117543,OUT010
FDV11,2846.933813394152,OUT013
FDT46,784.1286424408167,OUT046
DRD01,131.10432094976147,OUT019
FDQ11,4077.088566738954,OUT013
NCM41,1444.6639124397043,OUT017
NCC55,690.3487728438092,OUT013
FDG45,5851.315905449229,OUT027
NCQ54,2751.9512174884994,OUT049
FDM34,2026.4646640961803,OUT045
FDD17,569.5005648820749,OUT019
FDN38,5849.545916436489,OUT027
FDB53,2427.527323634631,OUT018
NCL06,4178.5948535125535,OUT035
NCV18,193.20375428529377,OUT019
FDX25,3095.256196642823,OUT013
FDB39,944.262233463118,OUT046
FDC33,3103.379439166666,OUT049
NCO14,659.3144016260547,OUT018
FDA58,5851.315905449229,OUT027
NCQ02,3078.4717907222534,OUT017
NCR53,3783.576305553484,OUT017
FDN52,1373.9063213444879,OUT046
FDG26,4115.99802251233,OUT046
FDE23,1085.8357778604677,OUT027
DRI37,1046.4399624696991,OUT013
DRH37,2548.598778532696,OUT018
FDO01,2056.6141465176233,OUT035
FDK45,1938.8320816924502,OUT049
FDP23,3640.373233806824,OUT049
FDM33,3733.459547854365,OUT035
FDD36,2030.0084800201303,OUT017
FDL56,1356.1815339436805,OUT017
FDT27,572.5669591981306,OUT010
FDG52,640.7328372456576,OUT017
NCL42,3942.820185473576,OUT035
DRJ24,3118.854929614929,OUT046
FDV38,903.6811764917728,OUT046
FDT35,2750.0388336495275,OUT045
FDY51,3684.1523096485475,OUT045
FDC37,1648.9779371700226,OUT017
NCP43,2990.246911304549,OUT013
FDO33,1738.6046370145903,OUT045
FDW04,1981.2201876245135,OUT018
NCC31,2489.8716461901895,OUT046
FDK22,3615.4316353393656,OUT049
FDJ50,864.0627829385138,OUT017
FDV13,1376.931849915412,OUT017
DRL60,2457.206283849774,OUT017
FDW03,1647.4324833698329,OUT017
FDY27,2885.7096794305794,OUT035
FDB39,1281.4749693308722,OUT027
FDU59,2564.4739647889814,OUT045
FDZ57,2067.080527462676,OUT049
FDO21,3751.5911984603094,OUT049
FDS43,3038.5875305745576,OUT018
FDU28,501.5371098725551,OUT010
FDC51,273.32341962045115,OUT010
FDW16,223.42739158872052,OUT010
FDP32,276.0612322302835,OUT010
FDB60,509.77911845652,OUT019
NCQ30,2030.1961311196435,OUT046
FDD26,3141.082040597603,OUT049
FDI44,1279.3225279680753,OUT045
DRH23,946.0573819755888,OUT046
FDO44,1706.0551082449847,OUT046
FDG04,3091.699136762304,OUT046
FDM32,2741.9215315717024,OUT027
FDM09,2724.1700167753675,OUT013
FDZ47,1559.3174816361147,OUT013
FDM40,3167.312426343334,OUT027
FDY48,1642.01556445548,OUT017
NCM30,629.8567277457538,OUT045
FDX36,572.8208033468906,OUT010
DRF03,604.8482984585373,OUT017
FDN51,4131.566170373045,OUT049
FDM57,1338.6288957807392,OUT049
FDB35,1444.5026894760197,OUT049
FDY13,1973.1453491255015,OUT027
FDA37,1993.2676091738804,OUT017
NCX53,2121.472774384021,OUT017
FDD59,1310.0821748823116,OUT018
FDX10,131.10432094976147,OUT019
FDC03,3025.419484364921,OUT018
FDW43,3831.540928652314,OUT035
FDW10,2805.5918202643584,OUT046
FDY14,5849.545916436489,OUT027
FDV43,725.9348265259522,OUT045
FDO40,2461.6027066422043,OUT013
FDP46,2694.14867810357,OUT027
NCE43,384.09583200226837,OUT019
FDD05,2029.9276942965357,OUT035
FDJ60,383.48895651356577,OUT010
DRE27,1524.8968437705619,OUT018
FDO11,4069.2662508180933,OUT035
DRG11,2886.495593633739,OUT027
FDK33,571.5563055855397,OUT010
DRM23,2764.837755022959,OUT045
FDJ02,4033.697081159958,OUT027
NCZ05,1648.2902610459237,OUT045
NCL30,2024.3510578509363,OUT013
FDZ19,2783.3993605508817,OUT018
FDM45,2019.7415119558564,OUT049
FDO36,2895.1181995519773,OUT046
NCK31,769.4066917793114,OUT045
DRJ37,2487.6151401541183,OUT045
FDP24,1949.5257956555827,OUT018
FDF46,1914.489698157221,OUT013
FDX46,131.67730897312936,OUT019
NCL18,2997.694016494466,OUT045
FDJ26,3535.6940571556715,OUT013
FDJ07,1950.4408689018412,OUT045
FDY15,2484.259060068186,OUT013
DRG01,1152.6561410290046,OUT045
FDF58,1059.040831562279,OUT045
FDZ14,279.89912986085704,OUT019
FDP31,1066.1453340055334,OUT049
FDH45,713.700930250823,OUT013
FDA09,424.906850967471,OUT010
FDW31,3112.9816537615516,OUT035
FDA57,654.7235826176307,OUT046
NCE55,2867.2547738412236,OUT035
FDC17,567.3216314658117,OUT019
FDC59,1225.1097370608177,OUT013
FDA22,2645.0306863607625,OUT013
FDK52,3818.971811637833,OUT035
NCM26,2530.5603353720066,OUT046
NCT53,2635.5170149726155,OUT035
FDW45,2423.513014331618,OUT018
NCI18,3792.5497946866585,OUT035
FDE38,2461.1426848834726,OUT018
FDF08,216.2296170262202,OUT019
FDY58,570.3002477904238,OUT010
FDF58,135.37120780981704,OUT019
FDX39,3686.5554192493432,OUT017
FDB44,3659.8058401041785,OUT049
FDF28,2027.4114707949263,OUT013
FDE39,1935.8773999103755,OUT013
FDT37,3791.6042418880265,OUT018
FDZ45,3175.0012309589806,OUT017
FDO40,2537.6307791502845,OUT035
FDM57,2494.320991660366,OUT027
DRG36,2870.3360220662603,OUT017
FDY36,147.04465624469137,OUT010
DRL60,4072.6667345518504,OUT027
FDS25,266.2988829319244,OUT019
DRF49,2926.3650669215845,OUT027
FDP16,3954.649888454225,OUT045
FDS60,3009.311653592447,OUT049
FDU15,1015.2506471769709,OUT027
FDK43,2087.971347984054,OUT046
FDN25,948.0259394220983,OUT046
FDE53,1643.4574672997292,OUT049
FDB22,2434.1660417343564,OUT013
FDE39,1982.7396038797744,OUT017
FDX35,3819.3079659953682,OUT035
NCG54,2771.016057582969,OUT049
FDH27,2478.2331160996873,OUT035
NCK42,3549.323066743581,OUT013
FDS25,1652.6424136056094,OUT049
FDI10,2793.9787176976674,OUT018
FDU35,1622.520012848795,OUT035
FDI04,3149.4926387315627,OUT017
DRK23,4076.321124391373,OUT035
FDB53,362.12023290795366,OUT019
FDY02,4050.7654990297033,OUT049
FDM60,612.7493059001389,OUT035
NCJ31,574.0768611420065,OUT010
DRP35,2004.6308272784092,OUT017
NCQ30,1957.9890864910142,OUT018
DRL11,381.7013124034805,OUT010
FDU01,2991.0449714008637,OUT013
FDR39,3007.7360997671985,OUT035
FDO08,2567.048606374473,OUT046
FDC02,4225.503153441035,OUT045
NCZ29,2008.8568981919334,OUT035
FDF29,276.72018082891134,OUT010
FDZ23,3049.043674190272,OUT017
NCU53,2466.511027371796,OUT018
NCW30,4106.917103475612,OUT013
NCM26,4098.469686830537,OUT027
FDV50,2979.588255044824,OUT027
FDW15,2502.6052770123674,OUT049
FDI35,5095.444496341542,OUT027
FDO11,4027.0348288987843,OUT017
FDN48,1447.1522333277462,OUT046
NCA17,2508.674451827848,OUT049
NCN54,1368.1302132218234,OUT013
FDP22,819.9501212890323,OUT013
NCB54,1999.9568727350152,OUT035
FDD08,602.6036146290364,OUT045
DRM48,131.10432094976147,OUT010
FDG41,2921.4971814076707,OUT027
FDE44,1086.0589106357124,OUT027
FDE26,2452.995521015388,OUT035
NCS38,1901.0344155241428,OUT013
NCJ54,3530.6926135827653,OUT018
FDI40,247.07407572636308,OUT019
FDN45,3483.8827009637725,OUT018
FDU43,3926.649108090262,OUT046
FDI04,517.0402152635795,OUT010
NCC07,1627.6372995878448,OUT018
NCC07,248.58445554944043,OUT019
NCD18,3889.8217468596995,OUT045
FDU55,4189.765906662353,OUT035
FDX59,595.0322615477213,OUT035
FDR52,3122.0179388457373,OUT049
NCP17,1223.260148343484,OUT013
FDQ32,1998.9333002543788,OUT045
NCT17,3125.743357949353,OUT049
FDO10,896.6763496180752,OUT049
FDE32,622.4446430350046,OUT049
FDN44,2609.237039321818,OUT045
FDH02,1378.2152735683349,OUT035
FDK60,1559.3174816361147,OUT013
FDS24,203.38372825948295,OUT019
FDL03,559.5432504513823,OUT010
FDB46,5851.315905449229,OUT027
FDO48,3733.52932761837,OUT049
FDZ39,1642.8234452500647,OUT049
FDT02,1008.6407992244319,OUT027
FDC50,1507.6692663250903,OUT013
FDP39,782.3162945928548,OUT035
DRG15,967.1980772479308,OUT018
FDP10,1628.0997963227753,OUT018
FDF53,4993.192794119372,OUT027
FDN34,2780.5608491834796,OUT045
FDK02,1987.2225414180948,OUT045
FDC23,2852.152478958537,OUT045
FDJ10,285.5101310378517,OUT019
FDE53,1653.6704746541502,OUT035
FDR25,4085.1888645872905,OUT035
FDW50,2584.601176556262,OUT046
FDS09,805.4856921953175,OUT049
FDW49,424.0456820276785,OUT010
FDU51,2905.5855106910226,OUT046
FDF28,1976.264152992374,OUT018
NCY30,2858.1153408268,OUT018
FDD44,4101.976132361524,OUT045
FDX09,2871.054470322975,OUT017
NCF30,2012.7056994419431,OUT013
FDZ50,484.79042902365154,OUT019
FDW37,1412.1335411556458,OUT013
FDD11,4083.1519650830455,OUT049
DRH39,1189.7520477138548,OUT018
FDA36,3121.8744023585145,OUT049
NCG43,1433.4649333408424,OUT049
FDF02,1648.5637473734905,OUT035
FDP57,2859.8862257137876,OUT027
NCE42,3902.636557789263,OUT017
NCR38,5849.545916436489,OUT027
FDP03,280.941181090529,OUT019
FDO51,620.2694670013872,OUT035
NCQ42,2070.3927255769545,OUT046
NCM41,1397.2090434733313,OUT046
FDH48,2479.172530266927,OUT027
DRF60,3923.757514156632,OUT046
FDJ27,1642.5128064094724,OUT035
FDQ14,2422.6172816854887,OUT013
FDN27,1953.4887663668412,OUT017
NCQ02,3088.7004483381174,OUT046
FDJ33,2022.1549295994646,OUT049
FDP07,5771.331920007209,OUT027
DRE01,3824.6998774085964,OUT049
FDU36,1569.9880053472268,OUT045
FDL28,3897.458645670292,OUT017
NCX53,2162.1764987935376,OUT046
FDZ39,1643.8285066088222,OUT013
NCP42,3033.363387108105,OUT013
FDJ14,1316.7904456929946,OUT035
FDK04,894.6411802529879,OUT049
NCC19,3100.4282108431944,OUT017
FDS09,796.9302375734653,OUT018
FDZ02,1569.5212636585204,OUT046
FDD35,2002.677716105561,OUT018
NCY42,2435.4554820007043,OUT017
FDB05,3878.700378325932,OUT045
FDF20,3083.7902063108236,OUT035
NCO41,1534.6151013596016,OUT018
FDC40,1976.0994538363077,OUT027
FDV58,2993.4621713287543,OUT045
FDZ57,2035.5770208561403,OUT045
DRM35,2991.67775283659,OUT046
DRN36,1482.651740212881,OUT018
FDQ13,1351.7900334399098,OUT046
DRO35,269.14175699719283,OUT010
NCD43,1648.1012506385596,OUT035
FDA51,1856.1772441091368,OUT018
NCX17,5851.315905449229,OUT027
NCZ17,642.4475887606019,OUT049
FDR11,4224.900027574698,OUT027
FDW34,3896.0046862402196,OUT049
FDN50,1446.6788052647069,OUT017
FDS09,791.5191952425682,OUT046
FDS48,2435.844873485265,OUT018
FDL44,2614.877338841491,OUT049
DRF48,3025.7774189318534,OUT018
FDA14,2423.3878411755863,OUT018
NCD30,1543.8729525364895,OUT049
FDI16,776.6128606441885,OUT017
NCG06,4158.352772068103,OUT035
DRZ24,1983.5599301392776,OUT035
NCS17,1522.0335551769438,OUT045
FDB37,4001.37078198291,OUT045
FDE10,2020.3126482635123,OUT035
FDC57,3008.5109760911414,OUT045
FDM12,3004.466609947813,OUT018
FDE24,2065.8380708171844,OUT049
FDW22,3780.7325453136295,OUT045
DRD01,1222.3149380024722,OUT027
NCZ18,5851.315905449229,OUT027
FDN49,621.9227137450858,OUT045
FDR22,1943.1649524092707,OUT035
FDV08,131.10432094976147,OUT019
FDY39,3132.1968956560927,OUT046
FDV36,2087.434421660795,OUT049
FDO60,725.3162494051503,OUT045
FDU04,2979.588255044824,OUT027
FDR20,1085.8357778604677,OUT027
FDW19,264.34020218604337,OUT019
FDU40,3035.6542995961827,OUT049
FDK15,1557.6227294590967,OUT045
DRF15,2534.3904494318544,OUT035
FDQ25,2878.949552038687,OUT017
FDI48,131.10432094976147,OUT019
FDS49,1304.1367923641096,OUT046
FDV22,2593.4022956938034,OUT046
NCV42,1661.4697993450745,OUT046
FDX26,3116.373332607085,OUT046
FDI33,1379.4072080178175,OUT018
FDZ14,2023.5593301209665,OUT049
FDG10,1032.037800307526,OUT013
FDM38,771.9589130833451,OUT018
FDG26,5851.120655976366,OUT027
FDH46,1643.6425356868663,OUT035
FDN13,1549.124555269803,OUT018
FDU57,2492.0067674941415,OUT035
NCI06,2997.842012983427,OUT046
FDM38,834.4331368973355,OUT045
NCG42,276.98174460903834,OUT010
FDL39,3003.2009912088893,OUT045
FDT31,508.27358395011106,OUT019
FDV59,3619.9058339591948,OUT013
FDB49,1636.1380333373836,OUT035
FDD58,1638.503045120307,OUT049
DRN59,775.3223862809308,OUT046
FDX48,2515.0069253922147,OUT049
FDQ11,4039.581113274853,OUT049
FDY12,862.107129090674,OUT049
FDQ11,4091.458156886991,OUT045
DRI11,1916.7117572051718,OUT017
FDY32,4243.85613447482,OUT027
FDS51,963.7454296723361,OUT045
FDR19,357.9089058039241,OUT010
DRB13,3006.925870093948,OUT018
FDS21,1016.4530721514867,OUT035
FDQ40,2870.012302699784,OUT045
NCE55,2829.5302363792784,OUT013
FDX43,4247.400150682694,OUT027
FDS12,2024.9241133173173,OUT049
DRK01,2850.0165686656374,OUT027
FDN25,865.5588866787101,OUT017
FDB60,3083.955790695122,OUT046
FDQ13,1338.8871008440944,OUT017
DRK13,3076.612409952184,OUT045
DRF25,590.5046285878246,OUT018
NCD42,131.10432094976147,OUT019
FDW25,1357.133772182871,OUT045
NCV29,4836.614582389488,OUT027
NCK42,3665.2518336916914,OUT035
DRJ13,4222.411597106004,OUT027
DRD15,3815.6538199599995,OUT017
FDM27,2549.0433984135475,OUT045
FDZ50,3054.477763159931,OUT018
FDC04,3873.31211916309,OUT046
FDF50,3132.1694792345347,OUT049
FDP15,4100.011589430895,OUT045
FDK46,4200.112633217798,OUT035
FDZ56,2690.0097096212708,OUT018
FDY60,2283.8969024035837,OUT049
FDB10,3952.7914698962522,OUT035
FDR57,2513.4265915452615,OUT045
FDU58,3124.471266279899,OUT049
FDH02,1377.64296389657,OUT046
FDP48,3088.784221064443,OUT013
FDI46,4048.4848050905193,OUT035
FDW56,3089.2046760028275,OUT013
NCM19,266.21507251240115,OUT010
FDS50,5851.315905449229,OUT027
FDK24,740.5929032387829,OUT013
FDO36,2998.10743626278,OUT017
FDK45,2927.8930797954395,OUT027
NCL05,668.6943494536412,OUT045
FDL32,1858.2944995523867,OUT018
FDA28,2043.1789934106282,OUT049
FDY36,1162.6404625665011,OUT018
FDP32,1962.1669670241681,OUT018
FDL50,2038.6400183441863,OUT046
DRC24,2505.1196524744387,OUT049
NCS18,1653.9599113480838,OUT017
FDD16,1154.177731921428,OUT017
NCV18,1416.6900572935817,OUT013
FDX07,3024.3799351382054,OUT046
NCZ05,2859.8862257137876,OUT027
NCI31,690.3487728438092,OUT013
FDK14,1336.5337187019095,OUT049
NCR06,631.3272346292893,OUT045
NCF54,2846.547830162404,OUT049
DRG23,363.54336462581495,OUT010
FDD53,662.3028961699725,OUT046
NCM31,3011.1714292051183,OUT027
FDT16,4142.990703171927,OUT017
FDR40,1284.02025471524,OUT035
DRG25,3118.2492077788165,OUT017
FDT10,969.711138023137,OUT035
FDY32,2500.6485158761566,OUT013
FDN50,1448.4090102959274,OUT035
FDZ35,249.7816523611947,OUT019
NCP54,2011.6624974245142,OUT045
NCD07,1734.220088973134,OUT035
FDS02,3021.1091784292785,OUT018
DRN59,764.1055110275826,OUT018
DRB24,2449.33157324923,OUT013
FDP37,2983.6021688961123,OUT027
